,title,duration,url
152,"
Shocked Slut - Lezdom
","
00:55:07
",https://bdsmstreak.com/video/47795/shocked-slut-lezdom
153,"
Therapy Pleasure
","
00:47:41
",https://bdsmstreak.com/video/47796/therapy-pleasure
154,"
Shocked Cunt
","
00:10:33
",https://bdsmstreak.com/video/47703/shocked-cunt
155,"
Clothespin and Electro Torture
","
00:10:11
",https://bdsmstreak.com/video/47633/clothespin-and-electro-torture
156,"
Lezdom Electro Play and Flogging
","
00:12:04
",https://bdsmstreak.com/video/47551/lezdom-electro-play-and-flogging
157,"
Torturing Elise Graves Part 2
","
00:22:29
",https://bdsmstreak.com/video/47351/torturing-elise-graves-part-2
158,"
Elise Graves is a Painslut
","
00:28:24
",https://bdsmstreak.com/video/47352/elise-graves-is-a-painslut
159,"
Torturing Elise Graves
","
00:34:52
",https://bdsmstreak.com/video/47350/torturing-elise-graves
160,"
Brunette in Training
","
00:07:19
",https://bdsmstreak.com/video/47262/brunette-in-training
161,"
Ms Dometria CBT With Electricity
","
00:10:52
",https://bdsmstreak.com/video/47253/ms-dometria-cbt-with-electricity
162,"
Outdoor Shocks
","
00:04:23
",https://bdsmstreak.com/video/47250/outdoor-shocks
163,"
Chastity Electro Shocks
","
00:03:01
",https://bdsmstreak.com/video/47249/chastity-electro-shocks
164,"
Electro Torture with Whipping
","
00:11:42
",https://bdsmstreak.com/video/47183/electro-torture-with-whipping
165,"
Shock the System - Chanel Preston and Chanell Heart
","
00:09:37
",https://bdsmstreak.com/video/47167/shock-the-system-chanel-preston-and-chanell-heart
166,"
IntoTheAttic - Syn Electro Play
","
00:35:24
",https://bdsmstreak.com/video/47114/intotheattic-syn-electro-play
167,"
Marley's BDSM Adventure
","
00:39:48
",https://bdsmstreak.com/video/47104/marley-s-bdsm-adventure
168,"
London River and Stephie Staar - Pain It Forward
","
00:59:41
",https://bdsmstreak.com/video/47064/london-river-and-stephie-staar-pain-it-forward
169,"
Electro Rack - Pain Play Maledom
","
00:19:56
",https://bdsmstreak.com/video/47014/electro-rack-pain-play-maledom
170,"
Flogging and Shocks
","
00:13:53
",https://bdsmstreak.com/video/47015/flogging-and-shocks
171,"
Electro Sluts with Aiden Starr
","
01:09:17
",https://bdsmstreak.com/video/47000/electro-sluts-with-aiden-starr
172,"
Orgasm and Electro Torture
","
00:50:57
",https://bdsmstreak.com/video/46994/orgasm-and-electro-torture
173,"
Claire Robbins Dominated By Aiden Starr
","
00:30:45
",https://bdsmstreak.com/video/46992/claire-robbins-dominated-by-aiden-starr
174,"
Shocks for Chastity Pet in Cage
","
00:07:36
",https://bdsmstreak.com/video/46876/shocks-for-chastity-pet-in-cage
175,"
Electrified Butt Box
","
00:11:45
",https://bdsmstreak.com/video/46827/electrified-butt-box
176,"
Wenona - Shocks in Restraints
","
00:13:32
",https://bdsmstreak.com/video/46651/wenona-shocks-in-restraints
177,"
Water and Electricity Enema
","
00:03:21
 ",https://bdsmstreak.com/video/46637/water-and-electricity-enema
178,"
Chimera - Shocks
","
00:16:03
",https://bdsmstreak.com/video/46617/chimera-shocks
179,"
Annabelle Lee in Wired Pussy
","
00:57:34
",https://bdsmstreak.com/video/46471/annabelle-lee-in-wired-pussy
180,"
Claire Robbins - Electro Sluts with Aiden Starr
","
00:30:45
",https://bdsmstreak.com/video/46419/claire-robbins-electro-sluts-with-aiden-starr
181,"
Bella Rossi - Electro Torture
","
00:25:20
",https://bdsmstreak.com/video/46211/bella-rossi-electro-torture
182,"
Jess Hooked Up and Electro Tormented
","
00:53:37
",https://bdsmstreak.com/video/46090/jess-hooked-up-and-electro-tormented
183,"
Shocked and Flogged Screamer
","
00:06:49
",https://bdsmstreak.com/video/46073/shocked-and-flogged-screamer
184,"
Electro Rack Torment
","
00:19:56
",https://bdsmstreak.com/video/46059/electro-rack-torment
185,"
Showcks for the Slave
","
00:05:52
",https://bdsmstreak.com/video/45980/showcks-for-the-slave
186,"
Lorelei Lee Electro Dominated by Bobbi Starr
","
00:25:00
",https://bdsmstreak.com/video/45867/lorelei-lee-electro-dominated-by-bobbi-starr
187,"
Shocking Fun
","
00:46:30
",https://bdsmstreak.com/video/45868/shocking-fun
188,"
Electric Frame
","
00:11:18
",https://bdsmstreak.com/video/45739/electric-frame
189,"
Femdom Torture
","
00:19:54
",https://bdsmstreak.com/video/45457/femdom-torture
190,"
Shock Collar
","
00:05:35
",https://bdsmstreak.com/video/45437/shock-collar
191,"
Self Bondage Electro
","
00:06:22
",https://bdsmstreak.com/video/45394/self-bondage-electro
192,"
Femdom Cattle Prod Interrogation
","
00:09:24
",https://bdsmstreak.com/video/45218/femdom-cattle-prod-interrogation
193,"
Latex Domme Sounds Cock
","
00:10:30
",https://bdsmstreak.com/video/45136/latex-domme-sounds-cock
194,"
Cybill Troy - Urethral Agony
","
00:10:29
",https://bdsmstreak.com/video/45131/cybill-troy-urethral-agony
